label,id,lat,lon,
Bedford Park Blvd,D03S,40.873244,-73.887138
Kingsbridge Rd,D04S,40.866978,-73.893509
Fordham Rd,D05S,40.861296,-73.897749
182-183 Sts,D06S,40.856093,-73.900741
Tremont Av,D07S,40.85041,-73.905227
174-175 Sts,D08S,40.8459,-73.910136
170 St,D09S,40.839306,-73.9134
167 St,D10S,40.833771,-73.91844
161 St-Yankee Stadium,D11S,40.827905,-73.925651
155 St,D12S,40.830135,-73.938209
145 St,D13S,40.824783,-73.944216
135 St,A14S,40.817894,-73.947649
125 St,A15S,40.811109,-73.952343
116 St,A16S,40.805085,-73.954882
Cathedral Pkwy (110 St),A17S,40.800603,-73.958161
103 St,A18S,40.796092,-73.961454
96 St,A19S,40.791642,-73.964696
86 St,A20S,40.785868,-73.968916
81 St-Museum of Natural History,A21S,40.781433,-73.972143
72 St,A22S,40.775594,-73.97641
59 St-Columbus Circle,A24S,40.768296,-73.981736
7 Av,D25S,40.67705,-73.972367
47-50 Sts-Rockefeller Ctr,D15S,40.758663,-73.981329
42 St-Bryant Pk,D16S,40.754222,-73.984569
34 St-Herald Sq,D17S,40.749719,-73.987823
W 4 St-Wash Sq,D20S,40.732338,-74.000495
Broadway-Lafayette St,D21S,40.725297,-73.996204
Grand St,D22S,40.718267,-73.993753
DeKalb Av,R30S,40.690635,-73.981824
Atlantic Av-Barclays Ctr,D24S,40.68446,-73.97689
Prospect Park,D26S,40.661614,-73.962246
Church Av,D28S,40.650527,-73.962982
Newkirk Plaza,D31S,40.635082,-73.962793
Kings Hwy,D35S,40.60867,-73.957734
Sheepshead Bay,D39S,40.586896,-73.954155
Brighton Beach,D40S,40.577621,-73.961376
