label,id,lat,lon,
Eastchester-Dyre Av,501N,40.8883,-73.830834
Baychester Av,502N,40.878663,-73.838591
Gun Hill Rd,503N,40.869526,-73.846384
Pelham Pkwy,504N,40.858985,-73.855359
Morris Park,505N,40.854364,-73.860495
E 180 St,213N,40.841894,-73.873488
West Farms Sq-E Tremont Av,214N,40.840295,-73.880049
174 St,215N,40.837288,-73.887734
Freeman St,216N,40.829993,-73.891865
Simpson St,217N,40.824073,-73.893064
Intervale Av,218N,40.822181,-73.896736
Prospect Av,219N,40.819585,-73.90177
Jackson Av,220N,40.81649,-73.907807
3 Av-149 St,221N,40.816109,-73.917757
149 St-Grand Concourse,222N,40.81841,-73.926718
138 St-Grand Concourse,416N,40.813224,-73.929849
125 St,621N,40.804138,-73.937594
86 St,626N,40.779492,-73.955589
59 St,629N,40.762526,-73.967967
Grand Central-42 St,631N,40.751776,-73.976848
14 St-Union Sq,635N,40.734673,-73.989951
Brooklyn Bridge-City Hall,640N,40.713065,-74.004131
Fulton St,418N,40.710368,-74.009509
Wall St,419N,40.707557,-74.011862
Bowling Green,420N,40.704817,-74.014065
Borough Hall,423N,40.692404,-73.990151
Nevins St,234N,40.688246,-73.980492
Atlantic Av-Barclays Ctr,235N,40.684359,-73.977666
Franklin Av-Medgar Evers College,239N,40.670682,-73.958131
President St-Medgar Evers College,241N,40.667883,-73.950683
Sterling St,242N,40.662742,-73.95085
Winthrop St,243N,40.656652,-73.9502
Church Av,244N,40.650843,-73.949575
Beverly Rd,245N,40.645098,-73.948959
Newkirk Av,246N,40.639967,-73.948411
Flatbush Av-Brooklyn College,247N,40.632836,-73.947642
New Lots Av,257N,40.666235,-73.884079
Van Siclen Av,256N,40.665449,-73.889395
Pennsylvania Av,255N,40.664635,-73.894895
Junius St,254N,40.663515,-73.902447
Rockaway Av,253N,40.662549,-73.908946
Saratoga Av,252N,40.661453,-73.916327
Sutter Av-Rutland Rd,251N,40.664717,-73.92261
Crown Hts-Utica Av,250S,40.668897,-73.932942
Kingston Av,249N,40.669399,-73.942161
Nostrand Av,248N,40.669847,-73.950466
Nereid Av,204N,40.898379,-73.854376
233 St,205N,40.893193,-73.857473
225 St,206N,40.888022,-73.860341
219 St,207N,40.883895,-73.862633
Burke Av,209N,40.871356,-73.867164
Allerton Av,210N,40.865462,-73.867352
Bronx Park East,212N,40.848828,-73.868457
