label,id,lat,lon,
St George,S31N,40.643748,-74.073643
Tompkinsville,S30N,40.636949,-74.074835
Stapleton,S29N,40.627915,-74.075162
Clifton,S28N,40.621319,-74.071402
Grasmere,S27N,40.603117,-74.084087
Old Town,S26N,40.596612,-74.087368
Dongan Hills,S25N,40.588849,-74.09609
Jefferson Av,S24N,40.583591,-74.103338
Grant City,S23N,40.578965,-74.109704
New Dorp,S22N,40.57348,-74.11721
Oakwood Heights,S21N,40.56511,-74.12632
Bay Terrace,S20N,40.5564,-74.136907
Great Kills,S19N,40.551231,-74.151399
Eltingville,S18N,40.544601,-74.16457
Annadale,S17N,40.54046,-74.178217
Huguenot,S16N,40.533674,-74.191794
Prince's Bay,S15N,40.525507,-74.200064
Pleasant Plains,S14N,40.52241,-74.217847
Richmond Valley,S13N,40.519631,-74.229141
Arthur Kill,S11N,40.516578,-74.242096
Tottenville,S09N,40.512764,-74.251961
