label,id,lat,lon,
Eastchester-Dyre Av,501S,40.8883,-73.830834
Baychester Av,502S,40.878663,-73.838591
Gun Hill Rd,503S,40.869526,-73.846384
Pelham Pkwy,504S,40.858985,-73.855359
Morris Park,505S,40.854364,-73.860495
E 180 St,213S,40.841894,-73.873488
West Farms Sq-E Tremont Av,214S,40.840295,-73.880049
174 St,215S,40.837288,-73.887734
Freeman St,216S,40.829993,-73.891865
Simpson St,217S,40.824073,-73.893064
Intervale Av,218S,40.822181,-73.896736
Prospect Av,219S,40.819585,-73.90177
Jackson Av,220S,40.81649,-73.907807
3 Av-149 St,221S,40.816109,-73.917757
149 St-Grand Concourse,222S,40.81841,-73.926718
138 St-Grand Concourse,416S,40.813224,-73.929849
125 St,621S,40.804138,-73.937594
86 St,626S,40.779492,-73.955589
59 St,629S,40.762526,-73.967967
Grand Central-42 St,631S,40.751776,-73.976848
14 St-Union Sq,635S,40.734673,-73.989951
Brooklyn Bridge-City Hall,640S,40.713065,-74.004131
Fulton St,418S,40.710368,-74.009509
Wall St,419S,40.707557,-74.011862
Bowling Green,420S,40.704817,-74.014065
Borough Hall,423S,40.692404,-73.990151
Nevins St,234S,40.688246,-73.980492
Atlantic Av-Barclays Ctr,235S,40.684359,-73.977666
Franklin Av-Medgar Evers College,239S,40.670682,-73.958131
President St-Medgar Evers College,241S,40.667883,-73.950683
Sterling St,242S,40.662742,-73.95085
Winthrop St,243S,40.656652,-73.9502
Church Av,244S,40.650843,-73.949575
Beverly Rd,245S,40.645098,-73.948959
Newkirk Av,246S,40.639967,-73.948411
Flatbush Av-Brooklyn College,247S,40.632836,-73.947642
Nereid Av,204S,40.898379,-73.854376
233 St,205S,40.893193,-73.857473
225 St,206S,40.888022,-73.860341
219 St,207S,40.883895,-73.862633
Burke Av,209S,40.871356,-73.867164
Allerton Av,210S,40.865462,-73.867352
Bronx Park East,212S,40.848828,-73.868457
Crown Hts-Utica Av,250S,40.668897,-73.932942
