label,id,lat,lon,
Jamaica Center-Parsons/Archer,G05S,40.702147,-73.801109
Sutphin Blvd-Archer Av-JFK Airport,G06S,40.700486,-73.807969
Jamaica-Van Wyck,G07S,40.702566,-73.816859
Briarwood,F05S,40.709179,-73.820574
Kew Gardens-Union Tpke,F06S,40.714441,-73.831008
75 Av,F07S,40.718331,-73.837324
Forest Hills-71 Av,G08S,40.721691,-73.844521
67 Av,G09S,40.726523,-73.852719
63 Dr-Rego Park,G10S,40.729846,-73.861604
Woodhaven Blvd,G11S,40.733106,-73.869229
Grand Av-Newtown,G12S,40.737015,-73.877223
Elmhurst Av,G13S,40.742454,-73.882017
Jackson Hts-Roosevelt Av,G14S,40.746644,-73.891338
65 St,G15S,40.749669,-73.898453
Northern Blvd,G16S,40.752885,-73.906006
46 St,G18S,40.756312,-73.913333
Steinway St,G19S,40.756879,-73.92074
36 St,G20S,40.752039,-73.928781
Queens Plaza,G21S,40.748973,-73.937243
Court Sq-23 St,F09S,40.747846,-73.946
Lexington Av/53 St,F11S,40.757552,-73.969055
5 Av/53 St,F12S,40.760167,-73.975224
7 Av,D14S,40.762862,-73.981637
50 St,A25S,40.762456,-73.985984
42 St-Port Authority Bus Terminal,A27S,40.757308,-73.989735
34 St-Penn Station,A28S,40.752287,-73.993391
23 St,A30S,40.745906,-73.998041
14 St,A31S,40.740893,-74.00169
W 4 St-Wash Sq,A32S,40.732338,-74.000495
Spring St,A33S,40.726227,-74.003739
Canal St,A34S,40.720824,-74.005229
World Trade Center,E01S,40.712582,-74.009781
Jamaica-179 St,F01S,40.712646,-73.783817
Parsons Blvd,F03S,40.707564,-73.803326
