label,id,lat,lon,
Woodlawn,401S,40.886037,-73.878751
Mosholu Pkwy,402S,40.87975,-73.884655
Bedford Park Blvd-Lehman College,405S,40.873412,-73.890064
Kingsbridge Rd,406S,40.86776,-73.897174
Fordham Rd,407S,40.862803,-73.901034
183 St,408S,40.858407,-73.903879
Burnside Av,409S,40.853453,-73.907684
176 St,410S,40.84848,-73.911794
Mt Eden Av,411S,40.844434,-73.914685
170 St,412S,40.840075,-73.917791
167 St,413S,40.835537,-73.9214
161 St-Yankee Stadium,414S,40.827994,-73.925831
149 St-Grand Concourse,415S,40.818375,-73.927351
138 St-Grand Concourse,416S,40.813224,-73.929849
125 St,621S,40.804138,-73.937594
86 St,626S,40.779492,-73.955589
59 St,629S,40.762526,-73.967967
Grand Central-42 St,631S,40.751776,-73.976848
14 St-Union Sq,635S,40.734673,-73.989951
Brooklyn Bridge-City Hall,640S,40.713065,-74.004131
Fulton St,418S,40.710368,-74.009509
Wall St,419S,40.707557,-74.011862
Bowling Green,420S,40.704817,-74.014065
Borough Hall,423S,40.692404,-73.990151
Nevins St,234S,40.688246,-73.980492
Atlantic Av-Barclays Ctr,235S,40.684359,-73.977666
Bergen St,236S,40.680829,-73.975098
Grand Army Plaza,237S,40.675235,-73.971046
Eastern Pkwy-Brooklyn Museum,238S,40.671987,-73.964375
Franklin Av-Medgar Evers College,239S,40.670682,-73.958131
Nostrand Av,248S,40.669847,-73.950466
Kingston Av,249S,40.669399,-73.942161
Crown Hts-Utica Av,250S,40.668897,-73.932942
Sutter Av-Rutland Rd,251S,40.664717,-73.92261
Saratoga Av,252S,40.661453,-73.916327
Rockaway Av,253S,40.662549,-73.908946
Junius St,254S,40.663515,-73.902447
Pennsylvania Av,255S,40.664635,-73.894895
Van Siclen Av,256S,40.665449,-73.889395
New Lots Av,257S,40.666235,-73.884079
116 St,622S,40.798629,-73.941617
110 St,623S,40.79502,-73.94425
103 St,624S,40.7906,-73.947478
96 St,625S,40.785672,-73.95107
77 St,627S,40.77362,-73.959874
68 St-Hunter College,628S,40.768141,-73.96387
51 St,630S,40.757107,-73.97192
33 St,632S,40.746081,-73.982076
28 St,633S,40.74307,-73.984264
23 St,634S,40.739864,-73.986599
Astor Pl,636S,40.730054,-73.99107
Bleecker St,637S,40.725915,-73.994659
Spring St,638S,40.722301,-73.997141
Canal St,639S,40.718803,-74.000193
