label,id,lat,lon,
E 180 St,213N,40.841894,-73.873488
Morris Park,505N,40.854364,-73.860495
Pelham Pkwy,504N,40.858985,-73.855359
Gun Hill Rd,503N,40.869526,-73.846384
Baychester Av,502N,40.878663,-73.838591
Eastchester-Dyre Av,501N,40.8883,-73.830834
Bowling Green,420N,40.704817,-74.014065
Wall St,419N,40.707557,-74.011862
Fulton St,418N,40.710368,-74.009509
Brooklyn Bridge-City Hall,640N,40.713065,-74.004131
14 St-Union Sq,635N,40.734673,-73.989951
Grand Central-42 St,631N,40.751776,-73.976848
59 St,629N,40.762526,-73.967967
86 St,626N,40.779492,-73.955589
125 St,621N,40.804138,-73.937594
138 St-Grand Concourse,416N,40.813224,-73.929849
149 St-Grand Concourse,222N,40.81841,-73.926718
3 Av-149 St,221N,40.816109,-73.917757
Jackson Av,220N,40.81649,-73.907807
Prospect Av,219N,40.819585,-73.90177
Intervale Av,218N,40.822181,-73.896736
Simpson St,217N,40.824073,-73.893064
Freeman St,216N,40.829993,-73.891865
174 St,215N,40.837288,-73.887734
West Farms Sq-E Tremont Av,214N,40.840295,-73.880049
