label,id,lat,lon,
Brooklyn Bridge-City Hall,640N,40.713065,-74.004131
Canal St,639N,40.718803,-74.000193
Spring St,638N,40.722301,-73.997141
Bleecker St,637N,40.725915,-73.994659
Astor Pl,636N,40.730054,-73.99107
14 St-Union Sq,635N,40.734673,-73.989951
23 St,634N,40.739864,-73.986599
28 St,633N,40.74307,-73.984264
33 St,632N,40.746081,-73.982076
Grand Central-42 St,631N,40.751776,-73.976848
51 St,630N,40.757107,-73.97192
59 St,629N,40.762526,-73.967967
68 St-Hunter College,628N,40.768141,-73.96387
77 St,627N,40.77362,-73.959874
86 St,626N,40.779492,-73.955589
96 St,625N,40.785672,-73.95107
103 St,624N,40.7906,-73.947478
110 St,623N,40.79502,-73.94425
116 St,622N,40.798629,-73.941617
125 St,621N,40.804138,-73.937594
3 Av-138 St,619N,40.810476,-73.926138
Hunts Point Av,613N,40.820948,-73.890549
Parkchester,608N,40.833226,-73.860816
Castle Hill Av,607N,40.834255,-73.851222
Zerega Av,606N,40.836488,-73.847036
Westchester Sq-E Tremont Av,604N,40.839892,-73.842952
Middletown Rd,603N,40.843863,-73.836322
Buhre Av,602N,40.84681,-73.832569
Pelham Bay Park,601N,40.852462,-73.828121
