label,id,lat,lon,
Brighton Beach,D40N,40.577621,-73.961376
Sheepshead Bay,D39N,40.586896,-73.954155
Kings Hwy,D35N,40.60867,-73.957734
Newkirk Plaza,D31N,40.635082,-73.962793
Church Av,D28N,40.650527,-73.962982
Prospect Park,D26N,40.661614,-73.962246
7 Av,D14N,40.762862,-73.981637
Atlantic Av-Barclays Ctr,D24N,40.68446,-73.97689
DeKalb Av,R30N,40.690635,-73.981824
Grand St,D22N,40.718267,-73.993753
Broadway-Lafayette St,D21N,40.725297,-73.996204
W 4 St-Wash Sq,D20N,40.732338,-74.000495
34 St-Herald Sq,D17N,40.749719,-73.987823
42 St-Bryant Pk,D16N,40.754222,-73.984569
47-50 Sts-Rockefeller Ctr,D15N,40.758663,-73.981329
59 St-Columbus Circle,A24N,40.768296,-73.981736
72 St,A22N,40.775594,-73.97641
81 St-Museum of Natural History,A21N,40.781433,-73.972143
86 St,A20N,40.785868,-73.968916
96 St,A19N,40.791642,-73.964696
103 St,A18N,40.796092,-73.961454
Cathedral Pkwy (110 St),A17N,40.800603,-73.958161
116 St,A16N,40.805085,-73.954882
125 St,A15N,40.811109,-73.952343
135 St,A14N,40.817894,-73.947649
145 St,D13N,40.824783,-73.944216
155 St,D12N,40.830135,-73.938209
161 St-Yankee Stadium,D11N,40.827905,-73.925651
167 St,D10N,40.833771,-73.91844
170 St,D09N,40.839306,-73.9134
174-175 Sts,D08N,40.8459,-73.910136
Tremont Av,D07N,40.85041,-73.905227
182-183 Sts,D06N,40.856093,-73.900741
Fordham Rd,D05N,40.861296,-73.897749
Kingsbridge Rd,D04N,40.866978,-73.893509
Bedford Park Blvd,D03N,40.873244,-73.887138
