label,id,lat,lon,
Middle Village-Metropolitan Av,M01N,40.711396,-73.889601
Fresh Pond Rd,M04N,40.706186,-73.895877
Forest Av,M05N,40.704423,-73.903077
Seneca Av,M06N,40.702762,-73.90774
Myrtle-Wyckoff Avs,M08N,40.69943,-73.912385
Knickerbocker Av,M09N,40.698664,-73.919711
Central Av,M10N,40.697857,-73.927397
Myrtle Av,M11N,40.697207,-73.935657
Flushing Av,M12N,40.70026,-73.941126
Lorimer St,M13N,40.703869,-73.947408
Hewes St,M14N,40.70687,-73.953431
Marcy Av,M16N,40.708359,-73.957757
Delancey St-Essex St,M18N,40.718315,-73.987437
Broadway-Lafayette St,D21N,40.725297,-73.996204
W 4 St-Wash Sq,D20N,40.732338,-74.000495
14 St,D19N,40.738228,-73.996209
23 St,D18N,40.742878,-73.992821
34 St-Herald Sq,D17N,40.749719,-73.987823
42 St-Bryant Pk,D16N,40.754222,-73.984569
47-50 Sts-Rockefeller Ctr,D15N,40.758663,-73.981329
5 Av/53 St,F12N,40.760167,-73.975224
Lexington Av/53 St,F11N,40.757552,-73.969055
Court Sq-23 St,F09N,40.747846,-73.946
Queens Plaza,G21N,40.748973,-73.937243
36 St,G20N,40.752039,-73.928781
Steinway St,G19N,40.756879,-73.92074
46 St,G18N,40.756312,-73.913333
Northern Blvd,G16N,40.752885,-73.906006
65 St,G15N,40.749669,-73.898453
Jackson Hts-Roosevelt Av,G14N,40.746644,-73.891338
Elmhurst Av,G13N,40.742454,-73.882017
Grand Av-Newtown,G12N,40.737015,-73.877223
Woodhaven Blvd,G11N,40.733106,-73.869229
63 Dr-Rego Park,G10N,40.729846,-73.861604
67 Av,G09N,40.726523,-73.852719
Forest Hills-71 Av,G08N,40.721691,-73.844521
