label,id,lat,lon,
Flatbush Av-Brooklyn College,247N,40.632836,-73.947642
Newkirk Av,246N,40.639967,-73.948411
Beverly Rd,245N,40.645098,-73.948959
Church Av,244N,40.650843,-73.949575
Winthrop St,243N,40.656652,-73.9502
Sterling St,242N,40.662742,-73.95085
President St-Medgar Evers College,241N,40.667883,-73.950683
Franklin Av-Medgar Evers College,239N,40.670682,-73.958131
Atlantic Av-Barclays Ctr,235N,40.684359,-73.977666
Nevins St,234N,40.688246,-73.980492
Borough Hall,423N,40.692404,-73.990151
Bowling Green,420N,40.704817,-74.014065
Wall St,419N,40.707557,-74.011862
Fulton St,418N,40.710368,-74.009509
Brooklyn Bridge-City Hall,640N,40.713065,-74.004131
14 St-Union Sq,635N,40.734673,-73.989951
Grand Central-42 St,631N,40.751776,-73.976848
59 St,629N,40.762526,-73.967967
86 St,626N,40.779492,-73.955589
125 St,621N,40.804138,-73.937594
138 St-Grand Concourse,416N,40.813224,-73.929849
149 St-Grand Concourse,222N,40.81841,-73.926718
3 Av-149 St,221N,40.816109,-73.917757
E 180 St,213N,40.841894,-73.873488
Morris Park,505N,40.854364,-73.860495
Pelham Pkwy,504N,40.858985,-73.855359
Gun Hill Rd,503N,40.869526,-73.846384
Baychester Av,502N,40.878663,-73.838591
Eastchester-Dyre Av,501N,40.8883,-73.830834
